,Group,score,dist_to_centroid_0,dist_to_centroid_1,dist_to_centroid_2,x,y,2,3,4,5
14,0,0.983930746082232,118.72581045949772,1058.7684434312173,1936.909828232223,228.8673863738697,-3.9741424520599344,-0.31983749630757874,-0.08099340613606482,-0.05118367036494041,0.0018824173589466545
15,0,0.9486132601479209,229.1964750551992,1169.2695662754293,1826.4091171074672,339.3681472381934,-4.259024808546542,-0.353211728139353,-0.09317781437775433,0.03584948240237796,-0.0013737947567958346
16,0,0.9486752969092437,229.0365658336625,1169.133646794574,1826.542390923956,339.23559324953084,-2.2914426440296194,-0.5023950543189974,-0.1273829490329778,0.9957508134425161,0.015020731992877599
17,0,0.9686359693809339,172.35088270108824,1112.42529822747,1883.2516824384556,282.5256374367137,-3.534861321246956,-0.17763385634214313,-0.04298376086731042,-0.047562004150150675,-0.006960286929965174
18,0,0.9617141865415276,193.16006747092712,1133.2279370633958,1862.4505011122562,303.32679038599406,-4.119517522126229,-0.2683966862261242,-0.14831847331077241,0.17477749388835873,-0.012949277888982641
19,0,0.9445519720292922,239.69764134580018,1179.7702088280896,1815.9089264094637,349.8685010165389,-4.412990516071436,-0.15949755609704375,0.0004905867918449311,-0.0064325471035663415,-0.0024825779458123795
20,0,0.9937397041732934,71.5252804163923,1011.4892522256117,1984.1910017931364,181.58641931120565,-4.493887083937393,-0.1379793473831683,-0.02682527668469667,0.07254559751661145,-0.009173176859745372
21,0,0.9810179995934938,130.11585164429874,1070.1613598301483,1925.5172368545027,240.2600517295667,-4.096498472816754,-0.2291014056813483,-0.10578454126246957,0.0018054002234953372,-0.004015009199364136
22,0,0.9841025234110335,118.02700419449636,1058.0415922844265,1937.6394111778216,228.13807506712592,-4.756204042045929,-0.23974031992699696,-0.04766788923276873,-0.03523161156201755,-0.015432666380064701
23,0,0.9853081322263236,113.0509451655424,1053.1020206845296,1942.5752714374376,223.20192831693802,-3.6011426738208954,-0.3380277045338673,-0.07064246066548842,0.05849940346989376,-0.009015215320405168
24,0,0.9982529025574022,34.76679096875151,905.734111454298,2089.948866426624,75.82875163217899,-4.927241423652034,-0.1047242296040124,-0.12232933910718043,0.16603660226339578,0.010902358986029028
25,0,0.9747318770756738,152.56206243921866,1092.6192265473599,1903.0591403285898,262.71816186208713,-4.027483262911287,-0.21869112690136072,0.004750163967772017,0.3955102056327361,-0.011487745767722483
26,0,0.9780873619847986,140.8923047641756,1080.9417208380075,1914.7370082957764,251.04032863503448,-4.148557281632678,-0.17394438258285239,-0.1119838049562668,0.13970941623542535,-0.004304781450742399
27,0,0.9439588870319116,241.20887368995488,1181.2790574507724,1814.400575888138,351.37677782327717,-4.564988610673359,-0.37236253185295154,-0.03126851408159944,0.1938358226970213,-0.0033943400600405004
28,0,0.9641780055237683,185.92753084530264,1126.0371180076852,1869.6468754940051,296.1374878469104,1.4388876890716766,-0.6818381613010869,-0.04518755934591254,-0.04413321129159542,0.0013434159009733364
29,0,0.9728491241823738,158.84947619192718,1098.9184694015994,1896.7587316542906,269.01847169172794,-3.6221174440899553,-0.34059006008854853,-0.062487726044147505,0.07853500777035727,0.011115877051941482
30,0,0.9901459317047916,91.08547053616573,1031.1837314646516,1964.502509175766,201.28267090206438,1.871823156775925,-0.7303887997415535,-0.025055150384729587,-0.014191347649522002,-0.01871268219588095
31,0,0.9547013582713438,212.89961423895934,1152.8891444836672,1842.8634317548929,322.95347474889536,8.313869721677582,-1.3705282307558533,-0.020362795546369043,1.0082085955881903,-0.015234343900578241
32,0,0.9997550074839278,13.24160527809029,926.9082738136842,2068.770627697707,97.01034633385491,0.10072289347787514,-0.399983032121509,-0.02324789395227312,0.9090322369416963,-0.0006297053243863364
33,0,0.9999954986037426,1.8113682340867854,938.3669129010126,2057.311011642105,108.46952904429142,-0.044916703446028224,-0.450702608730776,-0.09499762121194241,-0.00607353621682191,0.007140110082736932
34,0,0.9913121569185659,85.135459273379,1025.098492290056,1970.583632852524,195.19401141713743,-4.9644681658208,-0.14846678456440432,-0.04900063607251345,0.00991008241971518,-0.0062687188177672284
35,0,0.9987483903525772,30.992956163430556,970.9664031162084,2024.7283216566238,141.06055128882977,3.1296141836690676,-0.70751068027743,-0.11232353354623323,0.26470176250448174,0.011431641731537571
36,0,0.9968028221221275,50.289689603337045,990.3622787648327,2005.3132104704212,160.46502929704369,-1.7225528302723292,-0.4223147201997419,-0.08665124011478587,0.4140123072584735,0.0001818225524322331
37,0,0.999891585929365,8.953505569401262,947.3750455490281,2048.3081427427464,117.4695895544454,-5.044119331672801,-0.05414861529564785,-0.05693920907115329,0.2618568790614587,-0.0019149119173396548
38,0,0.9984355242307525,34.74777630166111,974.523823805071,2021.1573761001248,144.62005107988728,-4.669159456250313,-0.230097735004529,-0.061030120895223916,-0.015975402137156248,-0.006094247027189445
39,0,0.9995438235373514,18.00631521636437,922.5583013248967,2073.1199967970783,92.65719700667788,-3.787733622974584,-0.2891523997548978,-0.0597443648671796,0.05210785351534467,0.004390288166765979
40,0,0.9976641799964895,42.72763729741588,982.6275533744165,2013.0514538460122,152.72581511085707,-4.094607153206173,-0.22938649261398436,-0.08251565150350143,0.2054064937690353,0.01256412155178822
41,0,0.9964313267970483,53.24453808348942,993.0952387047954,2002.5881418253707,163.18965333027063,-5.117017698613679,-0.18194050541547968,-0.10031503532350974,0.6492178264578095,-0.0007853705247329564
42,0,0.983158254715109,121.82549429840257,1061.9101963072933,1933.765255499349,232.01240036125174,-2.4068957592475093,-0.3788731975800048,0.03555917070292822,0.04355699671756983,-0.011270466965936456
43,0,0.9732240957994549,157.60661876491784,1097.6276605481394,1898.0561562988344,267.7218619135552,-5.343674333953358,-0.2884546957930858,-0.049432274879062404,0.859196876051375,-0.017200527470263953
44,0,0.9669442458849546,139.12244353115648,800.9917639502602,2194.6872037570233,-28.90631122036102,0.30638608689050095,-0.527024810500149,0.041268707973344185,-0.056683239497892814,-0.0012559760436030502
45,0,0.9884332265983987,99.29144955164011,1039.3671700345753,1956.3083998072093,209.46910887119435,-2.4863344942713153,-0.5395567272626531,0.05299705177746336,0.07055443300164776,0.00825398722353642
46,0,0.9862684085372064,108.96594959336149,1049.0403570155008,1946.6354037424655,219.14199066523042,-2.6717128218588346,-0.5639888959510531,-0.012139109156967719,0.18268187497727817,0.010694494652355627
47,0,0.9978920765775227,40.52100191408056,980.4553723589135,2015.2222064767534,150.5548979506125,-3.6059371844235106,-0.4841320901303017,0.02653089700749684,-0.06340850556666693,-0.004673158230238589
48,0,0.999627939761697,16.283516135040244,924.2398093130505,2071.437450214579,94.33969980937184,-3.404322254397935,-0.43069847380652737,0.017744134523545833,-0.019263841470708143,0.0034871287116298414
49,0,0.9938006541854305,63.96046467816248,876.3153790707092,2119.3649262399504,46.41227686606548,-4.269514003597084,-0.35227131062666894,0.05643268039661226,0.27300574449905746,-0.007756042343038019
50,0,0.997118299121881,44.301449041267,895.962968535273,2099.714451192768,66.06268667151528,-3.3984666633768,-0.4824189013172798,-0.08659355908252364,0.21060275163024153,0.004772513707054792
51,0,0.9995403120730371,18.59363807337691,958.0941421285968,2037.5866637166935,128.19057457731952,-4.538953012053238,-0.46203364384045487,-0.017008036131935377,0.06979858564410463,-0.017366655624551506
52,0,0.9968377116404412,50.001779753812016,990.0293833544156,2005.6468568832204,160.130789748507,-2.5539616173903466,-0.48253881759473893,0.1323345136780723,0.9082915480226679,-0.011060548168769288
53,0,0.9815176422220979,128.2135533635906,1068.2445218701744,1927.4355185746726,238.34171118478082,-4.4908306344479225,-0.56561321784888,-0.22424729043066452,0.14530750563818434,0.028340172647846638
54,0,0.9915153821522212,74.20457830352713,865.9375269616418,2129.7378862998294,36.04007907041257,-1.8351980019359413,-0.5231217054368715,0.021246824754411146,0.07005049375308607,-0.009595952792888707
55,0,0.997075321360147,44.62050011608994,895.6787532054065,2099.9998071427503,65.77731240554465,-3.816782400925572,-0.426013634766228,-0.03322335139111626,-0.0680928715384872,-0.0055991222826601164
56,0,0.9997038822688543,14.880903861773472,954.5000467411356,2041.1775971880097,124.599517773488,-3.5910187095746315,-0.4695203801089547,-0.03362811703806627,-0.045361630085282434,-0.007003554094587721
57,0,0.9655029988483564,181.9570177382478,1122.0268356106362,1873.6509160617732,292.1261600164161,-3.86498026814599,-0.5581629868389131,0.014763497616317872,-0.0002601991624815569,0.0006198880765427702
58,0,0.9972198470976507,43.54764880580239,896.9125054695658,2098.7720741309918,67.00562015184563,-5.1815484011278645,-0.31743641300615344,-0.10914287158054936,0.5584935914944975,0.007759919165594453
59,0,0.9997138185514278,14.62482431374578,954.1270417367151,2041.551787796922,124.2253596562047,-3.9530540505335305,-0.4616462019172898,-0.04891474601856621,0.44585674386644786,-0.002793244855874474
60,0,0.9994475143638913,20.416966216258714,960.1364273109682,2035.5417444324903,130.23534318043207,-3.7804438721003457,-0.5148534693080038,-0.07682828678395426,-0.000539247566165176,0.00470800439316294
61,0,0.9973744365835315,45.3937594113734,985.2748576167186,2010.4055587851053,155.3718054285893,-4.317349503201012,-0.47830240651766176,-0.06953496280878788,0.9472516749001243,0.0020475193734320924
62,0,0.9757377696330715,149.12965419753158,1089.1793890824263,1906.4996709055642,259.2774836515379,-4.257582128939159,-0.5344269380591999,-0.11011863612666722,0.010860352245649981,0.018313983696277035
63,0,0.980529960108717,131.9539364518406,1072.002191341508,1923.6761778587168,242.10090201621927,-4.00844003017729,-0.5678852773407472,0.01671314448859975,0.20993105970184053,-0.016261647950578433
64,0,0.9757991684466968,148.91716266654615,1088.95261513645,1906.7282286321479,259.0490876674267,-4.757199289995058,-0.5461024720862953,0.020937262955280533,0.0514529539257142,-0.005928949434814626
65,0,0.9710426547841148,164.72512787290353,1104.7658275496171,1890.9153425113384,274.86207243802573,-4.859207262649231,-0.4989888859291154,-0.07074088263637288,-0.07677132558915012,-4.454097887085376e-05
66,0,0.9561706229218973,208.86244835194316,1148.9223490391935,1846.7579998194353,319.01933391346347,-4.714046773220559,-0.5235682557519161,-0.07781794210276147,0.09907611171335245,0.008885136264655973
67,0,0.9771166513038074,144.33422035125403,1084.374433720945,1911.30553014994,254.47171556641374,-4.51547381707005,-0.5068121064974682,-0.10187800985440637,-0.002683299278209138,-0.0006157268706278272
68,0,0.9746807212128408,152.735071772556,1092.7910949516993,1902.8873691586055,262.8897038403502,-4.065878434321053,-0.6165394968037745,-0.04536158649971375,-0.03930284391178154,0.002994335482680674
69,0,0.9920630212855336,81.12701584483978,1021.0957007775306,1974.5854218591662,191.19190358981734,-4.7205941279831185,-0.4737008839860364,-0.04534982816248215,0.01871879456164912,0.0013269434742796092
70,0,0.9446245863224182,239.5122364028875,1179.585060234062,1816.0939848645066,349.68314439847984,-4.365229439199241,-0.6791177752888944,-0.07956424333162523,-0.02364584506841894,-0.006471706926308468
71,0,0.7850521890428925,315.8774575529622,624.2366138492964,2371.44145118665,-205.66149713323014,-0.04572634403844514,-0.6802120493883574,0.00939507182162883,-0.011476595765062242,-0.0014841361341464971
72,0,0.9859157850664565,94.16532788578373,846.8112066726842,2149.0229296599064,16.812191834350177,12.022449118342907,-1.8105514938637932,0.04434418654979146,-0.028099743754975575,-0.00557872998378514
73,0,0.9157532783973382,210.62331093384117,729.508320630076,2266.181256524228,-100.39638955116617,2.208367874953314,-0.978501426068549,0.024797100507815,0.040524242302018815,0.003825432293924102
74,0,0.806586877769038,301.73720445018137,638.3806624123573,2357.3018360738597,-191.5199836066967,1.0043784097255457,-0.7843106692051921,-0.039356154104344836,-0.04616466242703146,0.006766084491198294
75,0,0.9284072723562784,196.31099347875022,744.5956516531529,2251.3470343473164,-85.4871852495373,15.527135861081055,-1.9249049070901196,0.04996224183938443,-0.009107860381381123,0.0023552673096170797
76,0,0.8564144928121091,265.5222647474257,675.3701895388518,2320.6389411437826,-154.7689848836404,16.983179464178452,-1.9515800570623127,0.08099039621912571,0.0050985566380614515,-0.00826641571458921
77,0,0.9417206385597982,179.21773036617554,761.0503372781523,2234.686054201229,-68.8852490396704,6.545875435440255,-1.3466409249074744,-0.020343284349428992,0.0028681133268423677,0.0014589960543895347
78,0,0.8497549256215877,270.55644657220483,669.560287223699,2326.1157565027365,-160.3372151908339,-1.0912239594682425,-0.7562857227245017,-0.01700954528165797,0.00047673022765368006,0.006572362514061592
79,0,0.9486250771790451,169.46797713032646,770.6579802463268,2225.0176987644195,-59.239804345751374,-1.7740328011192634,-0.7518806957279638,-0.01381041478768925,-0.027055100018707944,-0.002125344433396212
80,0,0.9418342829667632,179.03907133003818,761.0872362345673,2234.588450460303,-68.8106370591851,-1.8650199537442178,-0.7331492377874508,0.010468528514537303,-0.03623454966296859,-0.0035711741858697934
81,0,0.8792203719869478,246.2360044035468,693.8913197519965,2301.7847644305884,-136.0072735587638,-2.309990709469528,-0.6462328900494713,-0.06828628811203732,-0.01668045770712679,0.008858385101416047
82,0,0.959259584888632,152.8785510911353,787.5993026054555,2208.186950510359,-42.36977039215185,9.544941058807254,-1.5493006019381241,0.0004584669149176532,-0.0893646823044338,0.00974539830031951
83,0,0.9577874873371287,155.2727740025651,784.8435820528421,2210.8358447345954,-45.055070356967164,0.3239741092750962,-0.9047433072656081,0.021737107275404784,-0.09143143046228651,0.0032590934432182367
84,0,0.8923534233261514,234.30306224785576,705.9309410013246,2289.8041581966754,-124.00497492627717,6.3110540880009856,-1.2358734047304643,0.016427813631592902,0.10373345721347949,0.007319939140454459
85,0,0.8444884779357251,274.70822340411814,665.7776745897329,2330.0729569057207,-164.24398043902983,11.786026168009288,-1.5994046269726272,0.03173136970487946,0.10926280252804668,-0.0017781198994218986
86,0,0.9796942879581515,111.43735314424664,828.7191431144252,2166.9739777771065,-1.187180030695165,2.754615705995755,-1.1552639564275222,-0.073196875179636,-0.010916854873035627,0.014366959917565751
87,0,0.9936481328851342,64.69536899403508,875.4277643117078,2120.2493029162433,45.53013813981543,-0.5329716248379727,-0.9319377421852862,0.01656424003429094,-0.0632756684604798,-0.002558781498507635
88,0,0.9358408267185762,186.95530697839564,753.2198597993296,2242.4863443700397,-76.69545942666325,4.127836612400688,-1.1473400227784591,0.061212864850761384,-0.04422075836371763,0.0009843287372333976
89,0,0.9610044253811133,149.87443959482175,790.352264182177,2205.3653844991,-39.57017863170499,5.195318050939135,-1.3417251955471534,-0.018410845363291087,-0.06222269975692903,-0.01775648951943731
90,0,0.9970094001735657,45.12183429185339,895.6673830815332,2100.0797649368187,65.72792998423623,7.581417516544719,-1.566024445700131,-0.006550718760978402,0.027135891291038508,0.0005028832487200456
91,0,0.9606397749882005,150.48678347368224,789.6384690260884,2206.0373029842385,-40.25921453179145,-1.5618132339801094,-0.8295352668695178,-0.039576834437055924,-0.038568985777790325,-0.0005961399072100942
92,0,0.9994251866050963,20.171460636841903,920.0246379239209,2075.651258730804,90.12705720848409,-1.3989735117387647,-0.9389504758021355,-0.031278215058259715,-0.010588997898209818,-0.0022566771776169276
93,0,0.9367924888369207,185.7322488489671,754.4553709366354,2241.255173198325,-75.46284635462658,4.52525867078678,-1.2137989655926877,0.009004528502364276,0.10402701847213441,-0.0005155432113576979
94,0,0.9747370070289134,123.15133847504342,816.97600482295,2178.7086830507596,-12.925414349765456,1.4679612761613459,-1.049478059461241,-0.03667368623010964,-0.05042396911247092,0.007620799585377192
95,0,0.9788678147322056,113.49409392018187,826.6297882606747,2169.0530559669714,-3.270608027149233,1.1061269753332807,-1.0600860895208974,-0.010151017197229436,-0.10493411998927193,-0.0025695495588044996
96,0,0.9982393443576668,34.88868111551825,905.2990110372247,2090.376786776634,75.40102123485771,-1.8900277139878536,-0.9503100161278168,-0.1069057097114454,-0.026463521440768696,-0.0028907845492598967
97,0,0.9934692497582684,65.57060816834611,874.8308834914021,2120.893185185236,44.90570833589362,5.868149952884397,-1.4571505170621695,-0.03058503247521812,-0.031971304661206575,-0.007420731604258136
98,0,0.907136830741048,219.76395396029483,720.4788274367166,2275.2570960517337,-109.45740567925779,6.393885342920742,-1.3553806407617628,-0.0022045376648003514,-0.009667484809825818,0.014170769977740603
99,0,0.9622319065480197,147.72780273054673,792.418380224945,2203.2582312833047,-37.48101764574223,-2.771886750712669,-0.7558525427785858,-0.016000878925806254,-0.03731494266872786,-0.0011783029107774769
100,0,0.986547729496273,92.10717267966298,848.0469725123205,2147.629015323934,18.14839346038377,-2.4277958231090797,-0.7765171813097833,-0.021610727563484654,-0.03298530747786281,0.01708119395060634
101,0,0.9887808973661381,84.61762173661104,855.5019331752468,2140.1766850418994,25.603644228471232,0.029251489298875888,-1.0372694294060563,-0.029365269566534673,-0.045619381565368294,0.0037649046335584465
102,0,0.9860370216607892,93.71590210081429,846.4044936286302,2149.2759077819373,16.505398851528803,0.5478527206634011,-1.039870926677508,-0.026744391072965203,-0.13768754050177395,0.007807824339423638
103,0,0.9791747716597087,112.73529176811306,827.3963652525673,2168.2894337229495,-2.505654622683322,1.6671246373737758,-1.0822643794319582,0.0023696710484391002,0.055924069244588384,0.00436190360018284
104,0,0.9860420911009267,93.70025052778583,846.4222480125628,2149.259109576708,16.522647069147126,0.7694011272962258,-1.0898851169845833,-0.054153432570927036,-0.09465216558614538,-0.004871511865770859
105,0,0.9999891512956839,2.8102039708593867,937.5440018911125,2058.13403170787,107.64599193325056,-0.21462917322341885,-1.09939679713357,-0.08981154701355347,-0.006749591751510823,0.007754898746899797
106,0,0.9895963506681763,81.67956979591303,858.4829357391819,2137.19315842127,28.584187250576264,-2.5088378825706905,-0.8162935640349765,0.028398518089607035,-0.0630866123539772,-0.004495863472051416
107,0,0.9886262983488244,85.16160403775552,854.958559797951,2140.719135231737,25.060631308132713,-0.300081902689037,-1.0143038996585283,-0.014149490846291059,-0.017019104964936926,-0.00884666717210828
108,0,0.9253060882622851,199.83962637552852,740.2857713219587,2255.4001383280165,-89.6167050101457,1.6293695012968863,-1.0524627409921825,-0.055898470230709624,-0.018218984567556912,-0.002247659147526832
109,0,0.9583809120767663,154.3185296329844,785.9744676568811,2209.762892653406,-43.96125138648218,6.667721155477974,-1.4358434490828604,0.0274318066977625,0.050576287887510125,-0.008687048306556424
110,0,0.9984107210036706,33.19613296588383,907.1253349646162,2088.5740138847864,77.21585345211497,3.5706843241885204,-1.31819898665613,0.02963617151757969,-0.09305933755499138,-0.0019248828043162104
111,0,0.9988158847533295,28.751922635303853,911.3927055844399,2084.2892292290853,81.4929794658033,0.910346332547127,-1.1321920775781038,-0.00030307041667296253,-0.07671677735958793,0.002201052153375949
112,0,0.9917422019679253,73.26082001036713,866.8712966302077,2128.812325964116,36.97055392449911,1.2529396794914756,-1.156961103805425,-0.015758221031172692,-0.07548506548262515,-0.0036918247392159374
113,0,0.9227402688018153,202.90607152816253,737.6953677869482,2258.157391635644,-92.32328576309627,12.278566086035362,-1.7856505397957914,0.07810923034711117,0.06372844386867499,-0.0022172802464858264
114,0,0.9905168030552852,78.1974692074395,861.922715377178,2133.755481804475,32.024609714546415,-0.11076063804677884,-1.0249877971542185,0.039343775548116154,-0.08617486915235675,-0.010681814602414547
115,0,0.9995174102735601,18.509980564711892,921.8672596576595,2073.827180442179,91.96070278439741,2.9583849223737517,-1.36631782857099,-0.08898991706776702,-0.048415648563887616,-0.0003748360373193049
116,0,0.7715586521444094,324.366584748469,615.7479437633184,2379.929764661163,-214.15015747203876,-0.238031868672284,-0.8083206695922663,0.054835779478358285,-0.036888962161867676,-0.002843418333066438
117,0,0.8877616885687202,238.54898032250105,701.5663060949059,2294.1121761604336,-128.3320917108034,0.008510195763333409,-0.9129791913172154,-0.022359055774382054,0.0009062348483331894,0.003116564049288968
118,0,0.9332032318630864,190.33629691668418,750.0620813719847,2245.719097943486,-79.90500886440138,9.132422551645371,-1.574577059434608,0.03845828748748231,-0.05941106975990698,0.005925116863620727
119,0,0.909463749697971,217.32725982681987,722.7943668125254,2272.881511975477,-107.10345904107237,-1.5515614280336416,-0.8586829922277264,-0.00955775322425324,-0.0685453592215361,-0.010037374275544117
120,0,0.8889629702317332,237.44132898404698,702.6750552457274,2293.0015192167134,-127.22260908429064,-0.7878345699526171,-0.8731253858077689,-0.0017362922146772677,-0.0010033091705578768,-0.0010510779498873503
121,0,0.8529896331498336,268.0316446794385,672.0962277460588,2323.592537737151,-157.8084019804319,2.003806495204745,-1.0572937748953426,0.011471266749994574,0.03597701175547086,-0.0014772863477423154
122,0,0.9860079865854395,93.8421860580825,846.7045180657525,2149.059060210219,16.75287197955958,8.476520098687926,-1.6486659784556381,-0.045622684616278567,-0.06464961450723489,0.016921620461162388
123,0,0.8616303545113024,261.1160999100835,678.9991012031264,2316.6778560376183,-150.89862975388047,-0.5467071748139144,-0.8276070868216722,-0.008137301535150205,0.05526334220169933,-0.009958246513887088
124,0,0.9088260591436252,217.99104641646284,722.1281173329561,2273.5542535463524,-107.77233541575892,0.9772595980120189,-0.9948059563783396,0.03916608919888193,0.013966930337070853,-0.0030484167082607655
125,0,0.9726768890712595,127.62461037962794,812.4954452726979,2183.181190841058,-17.402209170622104,-0.7945260332908876,-0.9625481480921606,0.0031860565924266768,0.020189640964041532,-0.0007234255787161045
126,0,0.974366649207804,123.96986971964772,816.1483715443019,2179.5310823379605,-13.750381787140238,0.27080627265906027,-1.0655799697937842,-0.06072135232831881,0.0026445378845712433,-0.002396255266605341
127,0,0.9497349204450566,167.83185276507402,772.284058156367,2223.394356389074,-57.61418278115108,0.001465202720466123,-0.9221626705175996,0.016813305788832774,-0.08594119026714499,0.00018667365589910428
128,0,0.9880137538064366,87.27690271356266,852.8424513835182,2142.8360450687487,22.944211680678194,-0.01041653452137066,-1.0298921673919215,-0.010528856542210106,-0.09072352030516362,0.0053177515625386414
129,0,0.9472226550003003,171.50743098947677,768.641088327449,2227.0538409455216,-61.26684288196724,2.9158698554263,-1.1832102905929678,-0.014648822543086398,0.04328359043804664,0.00724722352863174
130,0,0.910323885533274,216.43648886322654,723.7303778352295,2271.9749825164754,-106.18487441524056,3.9598423064538144,-1.3012070394375868,0.022641461515803044,0.04148139475646706,-0.01487166448291175
131,0,0.8840781360460489,241.9040423377816,698.21378498043,2297.4675979158174,-131.68622466288258,0.7324601151452976,-1.0224459595601296,-0.012046664623527291,-0.08307917266567355,-0.005033780720802381
132,0,0.9691401346674788,134.86931835140294,805.2602660812961,2190.4156132485205,-24.637680993126505,-1.7067801914887795,-0.9334991274048975,-0.06623351550682291,-0.07023941358383912,0.0194949422967958
133,0,0.8210855691043775,291.82671608346396,648.5960074409527,2347.234501042788,-181.41174738348624,10.879778885570007,-1.5946190363209045,0.03885341285747513,-0.01121167331100868,0.003301094309314519
134,0,0.8855857373967231,240.53821420685568,699.57718301187,2296.101891729096,-130.32147968526215,0.1991926673115396,-0.8928612491533068,-0.01621282451446733,-0.051812034148745,0.020755681602212996
135,0,0.963003784899265,146.36010789164618,793.756640867362,2201.922040793568,-36.141741531754846,0.0656466234174261,-0.9884283315248559,0.03991840928763089,-0.060808210115047064,-0.005652794069665877
136,0,0.9851241893999235,96.51501966317839,843.6050540406263,2152.075003247866,13.706081151903142,0.4451113509827626,-1.0746280156441717,-0.03088940874218188,-0.06817616755507112,0.0077208539938812566
137,0,0.9396330395867886,181.99686942531895,758.1265196263965,2237.5493834141757,-71.77131371466265,-1.5379106406460734,-0.9084312028458452,-0.0009271443058431784,-0.01971246004683182,0.002941551990779822
138,0,0.834172903365361,282.32223266384483,657.7930253778089,2337.884726019172,-172.1051707441214,-0.28416621631831257,-0.939431470013449,0.02436165035206162,0.011710197493246581,0.0017036145149479074
139,0,0.9972656313841084,43.19073248748183,897.0235262413269,2098.652734397917,67.1245319130788,-2.596282814346869,-0.9522555445882189,-0.006006770354309562,0.008674325675490611,-0.004013694508381427
140,0,0.9847138970370565,97.74365389952429,842.4028305776283,2153.2731565665777,12.504389850612862,-2.1643934267979517,-0.9559788005098556,-0.05294010362733718,-0.03942156891782387,-0.0036835013684783386
141,0,0.9462135583598318,172.9482262657193,767.1754519632907,2228.500479302888,-62.72236992529399,-1.5065148756876476,-0.9201924473556669,-0.02959683234403786,-0.06926424485696571,0.0038077609557869395
142,0,0.9387513278476115,183.16530979587748,756.967096803347,2238.7090357002307,-72.93157009462028,-2.2772259087656312,-0.852184706872946,-0.03753549160843417,-0.07064728853346786,0.009160285094951263
143,0,0.9821294528248214,105.0683333807702,835.0609493293776,2160.623497263585,5.159656538625501,1.409424199783182,-1.1389594247705999,0.07066180077312866,0.0011738114566292321,0.0035403934863827654
144,0,0.8575231921196256,264.4575939284605,675.7565487260508,2319.974432459034,-154.17726740392186,5.908251383785854,-1.3856552182625435,0.022817328660415644,-0.02779590266562524,-0.0024242316557424133
145,0,0.8872168077175532,239.0500547990629,701.0687687945695,2294.613558861349,-128.8317338610185,0.9535951248973994,-0.9930463179438247,0.0065725368490079285,0.047655387665997015,0.013668393802049683
146,0,0.9071161856005983,219.76031321851897,720.3669231712652,2275.3091575021426,-109.53158358296136,-2.087412514297872,-0.8881740632580247,0.021042550432293427,-0.038974433252867244,-0.011151594363637123
