timestamp,output,Sensor A,Sensor B,LN08FEEDGFGENACT_VAL0,LN08FEEDGFFEEDER1INTOTAL_VAL0,LN08EXTZ10TC_VAL0,LN08FEEDGFFEEDER4INW_VAL0,LN08FEEDGFFEEDER6INSPD_VAL0,LN08GALADATAINI_I_TRO_VAL0,LN08FEEDGFFEEDER3INW_VAL0,LN08FEEDGFFEEDER5OUTDSP_VAL0,LN08FEEDGFFEEDER5OUTMAX_VAL0,LN08GALADATAINI_P_03_VAL0
2022/11/09 11:52:30,81.32117543772496,Operator C,Operator C,550.019165,7267.51416,142.0,5.044795036,44.48516083,55.88719939999999,6.310225487,0.5,59.0,46.31176376
2022/11/09 11:52:00,81.32973542126788,Operator C,Operator C,550.0935059,7265.215331999999,145.0,5.311011314,42.9713974,55.89330292,5.585168839,0.5,59.0,46.14305115
2022/11/09 11:51:30,79.75918210706514,Operator C,Operator C,550.0056152000001,7262.595215,147.0,5.591195107000001,43.89917755,55.88109589,5.7939548489999995,0.5,59.0,46.14305115
2022/11/09 11:51:00,80.21981494056286,Operator C,Operator C,550.2062988,7260.335448999999,147.0,5.857745171,43.99684906,55.62473679,6.000923157000001,0.5,59.0,45.88998032
2022/11/09 11:50:30,79.88387671605116,Operator C,Operator C,550.0201416,7258.058105,144.0,6.146122932000001,45.11997223,55.88109589,6.221968651,0.5,59.0,45.46819687
2022/11/09 11:50:00,81.43197145226009,Operator C,Operator C,550.0074463,7255.436035,141.0,6.422133446,45.2664566,56.00928116,6.427529335,0.5,59.0,45.88998032
2022/11/09 11:49:30,79.40609794636919,Operator C,Operator C,550.0245361000001,7252.79541,138.0,6.6914453510000005,45.92568207,55.60641861,6.63056469,0.5,59.0,45.88998032
2022/11/09 11:49:00,81.24050934699923,Operator C,Operator C,549.9644775,7250.506348000001,137.0,6.9560270310000005,46.87788391,55.88109589,6.835123062,0.5,59.0,45.88998032
2022/11/09 11:48:30,80.25426377052433,Operator C,Operator C,550.0177002,7248.236816,136.0,7.228713036,47.31736755,55.88719939999999,7.047949791000001,0.5,59.0,46.48047638
2022/11/09 11:48:00,80.3783728826202,Operator C,Operator C,550.4107666,7245.596191,136.0,7.511328697000001,47.80566406,56.01538467,7.245473862000001,0.5,59.0,47.15532684
2022/11/09 11:47:30,81.33291125282682,Operator C,Operator C,549.9146728999999,7243.336426000001,139.0,7.787270546,50.02748871,56.15576935,5.811264992000001,0.5,59.0,46.7335434
2022/11/09 11:47:00,80.89049638029367,Operator C,Operator C,550.0203857000001,7240.675293000001,142.0,8.060922623,50.66228485,55.61863327,5.625267029,0.5,59.0,46.14305115
2022/11/09 11:46:30,80.141457321276,Operator C,Operator C,550.0664062999999,7238.387206999999,146.0,4.985642433,51.32151031,55.33174896,5.834485054,0.5,59.0,46.31176376
2022/11/09 11:46:00,80.99931688629735,Operator C,Operator C,550.0281982000001,7235.79541,147.0,5.25972271,52.22488403,55.87499237,6.0404701229999995,0.5,59.0,45.721267700000006
2022/11/09 11:45:30,80.841634815912,Operator C,Operator C,549.9825438999999,7233.475098000001,146.0,5.543487549,51.46800995,55.88109589,6.256126404,0.5,59.0,45.721267700000006
2022/11/09 11:45:00,78.81121327829165,Operator C,Operator C,549.87854,7230.887206999999,143.0,5.811305046,53.15267944,55.89330292,6.459753036,0.5,59.0,45.46819687
2022/11/09 11:44:30,80.96644057161112,Operator C,Operator C,549.9550781,7228.60791,139.0,6.091017722999999,52.24931335,55.88109589,6.675695419,0.5,59.0,45.721267700000006
2022/11/09 11:44:00,79.50468729907931,Operator C,Operator C,550.0520019999999,7225.975098000001,136.0,6.364765167000001,50.24723053,55.88109589,6.882255553999999,0.5,59.0,45.29948425
2022/11/09 11:43:30,81.12660274632026,Operator C,Operator C,550.0469971,7223.705566,133.0,6.641325951000001,50.07631683,55.75901794,7.100172043,0.5,59.0,45.721267700000006
2022/11/09 11:43:00,79.09028868094909,Operator C,Operator C,549.7883301,7221.057129000001,132.0,6.921499252,49.78331757,56.15576935,7.257044792,0.5,59.0,45.721267700000006
2022/11/09 11:42:30,80.11496196848863,Operator C,Operator C,549.7226562999999,7218.428223000001,131.0,7.186745644,51.34592438,55.76512146,5.487776756000001,0.5,59.0,45.88998032
2022/11/09 11:42:00,79.40229843587483,Operator C,Operator C,550.0688477000001,7216.166504000001,133.0,7.468504906000001,50.51579285,56.02148819,5.687911034,0.5,59.0,46.14305115
2022/11/09 11:41:30,80.19611147831615,Operator C,Operator C,550.0742187999999,7213.54541,136.0,7.736926079,51.29709625,56.01538467,5.895583153,0.5,59.0,46.7335434
2022/11/09 11:41:00,80.45960742462435,Operator C,Operator C,550.2469482000001,7211.256348000001,140.0,8.014379501,52.15164185,55.88109589,6.1000223160000004,0.5,59.0,46.48047638
2022/11/09 11:40:30,79.67736752781298,Operator C,Operator C,550.0543213,7208.977051000001,145.0,5.104744911,53.42125702,56.01538467,6.310469627000001,0.5,59.0,46.48047638
2022/11/09 11:40:00,80.42745661097946,Operator C,Operator C,550.1531982000001,7206.353026999999,146.0,5.380740166,54.51995087,55.88109589,6.522788048,0.5,59.0,45.721267700000006
2022/11/09 11:39:30,79.14774748708182,Operator C,Operator C,549.9558105000001,7204.053223000001,147.0,5.64883709,53.42125702,55.62473679,6.727650642,0.5,59.0,44.87770081
